Date,Country,Realized_Price,Value
2013-06-26,United Kingdom,175875,0.6522306287503261
2013-03-20,United Kingdom,0,0.6608075067732769
2013-02-27,United Kingdom,0,0.6607638430025109
2013-02-14,United Kingdom,229250,0.6450780544445878
2012-12-04,United Kingdom,0,0.6212337702677518
2012-11-27,United Kingdom,5875,0.6239081607187422
2012-11-27,United Kingdom,5000,0.6239081607187422
2012-10-13,United Kingdom,0,0.6239081607187422
2012-10-13,United Kingdom,5250,0.6239081607187422
2012-10-13,United Kingdom,25000,0.6239081607187422
2012-10-12,United Kingdom,133250,0.6220839813374806
2012-10-12,United Kingdom,133250,0.6220839813374806
2012-10-12,United Kingdom,0,0.6220839813374806
2012-10-12,United Kingdom,43250,0.6220839813374806
2012-10-12,United Kingdom,0,0.6220839813374806
2012-10-11,United Kingdom,229250,0.6239081607187422
2012-09-19,United Kingdom,0,0.6165608237252606
2012-09-19,United Kingdom,17500,0.6165608237252606
2012-09-19,United Kingdom,15000,0.6165608237252606
2012-09-19,United Kingdom,9375,0.6165608237252606
2012-07-11,United Kingdom,0,0.6438320885912954
2012-07-11,United Kingdom,0,0.6438320885912954
2012-07-11,United Kingdom,6000,0.6438320885912954
2012-06-28,United Kingdom,0,0.6450364445591176
2012-06-28,United Kingdom,57650,0.6450364445591176
2012-06-28,United Kingdom,25000,0.6450364445591176
2012-06-28,United Kingdom,39650,0.6450364445591176
2012-06-27,United Kingdom,0,0.6431281754453663
2012-02-22,United Kingdom,0,0.6378771448618996
2012-02-17,United Kingdom,0,0.6323910706380826
2012-02-17,United Kingdom,20000,0.6323910706380826
2012-02-16,United Kingdom,325250,0.6331117442228553
2012-02-16,United Kingdom,0,0.6331117442228553
2012-02-09,United Kingdom,0,0.6313928526329081
2012-01-17,United Kingdom,7500,0.6512112529304506
2011-12-07,United Kingdom,13750,0.6373080109616979
2011-12-07,United Kingdom,10000,0.6373080109616979
2011-12-06,United Kingdom,0,0.6418485237483954
2011-12-06,United Kingdom,0,0.6418485237483954
2011-10-13,United Kingdom,20000,0.6357683260219976
2011-09-27,United Kingdom,12500,0.6377144314775843
2011-09-21,United Kingdom,813,0.6402458544080927
2011-09-20,United Kingdom,0,0.636213258684311
2011-09-20,United Kingdom,0,0.636213258684311
2011-09-14,United Kingdom,13750,0.6339948012426299
2011-07-12,United Kingdom,6000,0.6273525721455457
2011-07-12,United Kingdom,3600,0.6273525721455457
2011-06-30,United Kingdom,39650,0.6223937262712392
2011-06-29,United Kingdom,481250,0.6222775357809583
2011-05-18,United Kingdom,2400,0.619271736437949
2011-05-18,United Kingdom,2160,0.619271736437949
2011-05-18,United Kingdom,3840,0.619271736437949
2011-04-13,United Kingdom,7800,0.6140620202640467
2011-04-06,United Kingdom,0,0.6129704548240775
2011-03-30,United Kingdom,0,0.6235191420376606
2011-02-17,United Kingdom,109250,0.6183527083848628
2011-02-17,United Kingdom,20000,0.6183527083848628
2011-02-16,United Kingdom,421250,0.6225487144369046
2010-12-15,United Kingdom,7200,0.6404918977774932
2010-11-30,United Kingdom,0,0.6419309282321222
2010-11-30,United Kingdom,0,0.6419309282321222
2010-11-30,United Kingdom,0,0.6419309282321222
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-21,United Kingdom,5760,0.634799720688123
2010-10-20,United Kingdom,4800,0.6306363120388472
2010-09-16,United Kingdom,6250,0.6405329233922624
2010-09-16,United Kingdom,0,0.6405329233922624
2010-09-16,United Kingdom,0,0.6405329233922624
2010-09-15,United Kingdom,9375,0.6393453104021481
2010-07-01,United Kingdom,51650,0.6611133148221605
2010-06-30,United Kingdom,11875,0.6690305746972637
2010-06-30,United Kingdom,22500,0.6690305746972637
2010-06-30,United Kingdom,1800,0.6690305746972637
2010-06-30,United Kingdom,0,0.6690305746972637
2010-06-30,United Kingdom,769250,0.6690305746972637
2010-06-29,United Kingdom,13750,0.6630860022544924
2010-06-24,United Kingdom,0,0.6672894701721607
2010-03-30,United Kingdom,5625,0.6626905235255136
2010-03-30,United Kingdom,4375,0.6626905235255136
2010-03-30,United Kingdom,0,0.6626905235255136
2010-03-30,United Kingdom,0,0.6626905235255136
2010-03-23,United Kingdom,0,0.6637021304838389
2010-03-17,United Kingdom,4560,0.653765690376569
2010-02-13,United Kingdom,22500,0.653765690376569
2010-02-11,United Kingdom,145250,0.6379992344009188
2010-02-11,United Kingdom,27500,0.6379992344009188
2010-01-21,United Kingdom,130,0.6167509559639818
2009-11-21,United Kingdom,5000,0.6167509559639818
2009-11-21,United Kingdom,4000,0.6167509559639818
2009-10-17,United Kingdom,10000,0.6167509559639818
2009-10-17,United Kingdom,15000,0.6167509559639818
2009-09-24,United Kingdom,0,0.6223549912870301
2009-07-01,United Kingdom,91250,0.6051803437424352
2009-07-01,United Kingdom,157250,0.6051803437424352
2009-06-26,United Kingdom,33650,0.606134076857801
2009-04-09,United Kingdom,5000,0.6838542022840731
2009-04-09,United Kingdom,3750,0.6838542022840731
2009-04-08,United Kingdom,4000,0.6806425265450585
2009-02-13,United Kingdom,30000,0.6933851060879213
2008-10-22,United Kingdom,0,0.6182762458266353
2008-10-22,United Kingdom,0,0.6182762458266353
2008-10-21,United Kingdom,37250,0.593930035041872
2008-10-20,United Kingdom,15000,0.5836348780203104
2008-10-20,United Kingdom,85250,0.5836348780203104
2008-10-18,United Kingdom,0,0.5836348780203104
2008-10-18,United Kingdom,265250,0.5836348780203104
2008-10-17,United Kingdom,825250,0.5778008898133703
2008-10-02,United Kingdom,0,0.5664117813650523
2008-10-01,United Kingdom,7500,0.5616715344866322
2008-10-01,United Kingdom,6250,0.5616715344866322
2008-09-11,United Kingdom,7500,0.5715265474081271
2008-07-02,United Kingdom,5500,0.5018820577164367
2008-07-02,United Kingdom,0,0.5018820577164367
2008-07-01,United Kingdom,1385250,0.5017561465127948
2008-06-29,United Kingdom,229250,0.5017561465127948
2008-06-29,United Kingdom,337250,0.5017561465127948
2008-06-29,United Kingdom,769250,0.5017561465127948
2008-04-03,United Kingdom,0,0.5009769049646812
2008-04-01,United Kingdom,0,0.5057145746940427
2008-03-19,United Kingdom,800,0.5035753852351696
2008-02-28,United Kingdom,468500,0.5030434126465114
2008-02-28,United Kingdom,120500,0.5030434126465114
2008-02-28,United Kingdom,72500,0.5030434126465114
2008-02-07,United Kingdom,580500,0.5149330587023687
2008-02-07,United Kingdom,132500,0.5149330587023687
2007-12-12,United Kingdom,26900,0.48794769200741683
2007-12-12,United Kingdom,24500,0.48794769200741683
2007-12-12,United Kingdom,10625,0.48794769200741683
2007-12-12,United Kingdom,0,0.48794769200741683
2007-12-12,United Kingdom,0,0.48794769200741683
2007-11-28,United Kingdom,0,0.4833720030935808
2007-11-28,United Kingdom,0,0.4833720030935808
2007-11-28,United Kingdom,0,0.4833720030935808
2007-11-28,United Kingdom,460,0.4833720030935808
2007-10-15,United Kingdom,192500,0.4897399480875655
2007-10-14,United Kingdom,636500,0.4897399480875655
2007-10-14,United Kingdom,216500,0.4897399480875655
2007-10-14,United Kingdom,322900,0.4897399480875655
2007-10-13,United Kingdom,356000,0.4897399480875655
2007-10-13,United Kingdom,0,0.4897399480875655
2007-10-12,United Kingdom,1400,0.4916420845624386
2007-06-22,United Kingdom,15600,0.5006257822277848
2007-06-22,United Kingdom,378400,0.5006257822277848
2007-06-21,United Kingdom,445600,0.5019072475406545
2007-06-21,United Kingdom,36000,0.5019072475406545
2007-06-18,United Kingdom,10800,0.5044899606497831
2007-06-18,United Kingdom,10200,0.5044899606497831
2007-02-09,United Kingdom,378400,0.5125051250512505
2007-02-09,United Kingdom,33600,0.5125051250512505
2007-02-07,United Kingdom,0,0.5076399817249606
2007-02-07,United Kingdom,11400,0.5076399817249606
2007-02-07,United Kingdom,15600,0.5076399817249606
2007-02-07,United Kingdom,19800,0.5076399817249606
2006-10-16,United Kingdom,51600,0.5374610340750295
2006-02-09,United Kingdom,21600,0.5743495491356039
2005-06-23,United Kingdom,0,0.5500550055005501
2005-02-07,United Kingdom,5760,0.5374321491911646
2005-02-07,United Kingdom,0,0.5374321491911646
2005-02-07,United Kingdom,1320,0.5374321491911646
2004-10-18,United Kingdom,660,0.5552470849528041
2004-10-18,United Kingdom,660,0.5552470849528041
2004-10-18,United Kingdom,140000,0.5552470849528041
2004-10-18,United Kingdom,162400,0.5552470849528041
2004-10-18,United Kingdom,1440,0.5552470849528041
2004-10-18,United Kingdom,4800,0.5552470849528041
2004-10-18,United Kingdom,1920,0.5552470849528041
2004-10-18,United Kingdom,173600,0.5552470849528041
2004-10-18,United Kingdom,1200,0.5552470849528041
2004-10-18,United Kingdom,720,0.5552470849528041
2004-10-18,United Kingdom,48000,0.5552470849528041
2004-10-18,United Kingdom,480,0.5552470849528041
2004-10-18,United Kingdom,134400,0.5552470849528041
2004-10-18,United Kingdom,89600,0.5552470849528041
2004-06-24,United Kingdom,4800,0.548967940272288
2019-04-08,United Kingdom,7800,0.7664009809932557
2019-03-27,United Kingdom,0,0.7580351728320195
2019-03-27,United Kingdom,0,0.7580351728320195
2019-03-21,United Kingdom,3750,0.7649353629618297
2019-03-21,United Kingdom,1875,0.7649353629618297
2019-03-20,United Kingdom,6250,0.7580926389204761
2019-03-14,United Kingdom,93750,0.7529553497477599
2019-03-07,United Kingdom,0,0.7629510948348212
2019-03-06,United Kingdom,399000,0.76057195010648
2019-03-06,United Kingdom,0,0.76057195010648
2019-03-06,United Kingdom,35000,0.76057195010648
2019-01-24,United Kingdom,17500,0.7676364473785215
2018-12-18,United Kingdom,6250,0.7908889591901297
2018-11-24,United Kingdom,6250,0.7908889591901297
2018-10-06,United Kingdom,25000,0.7908889591901297
2018-10-05,United Kingdom,87500,0.7633005114113426
2018-10-04,United Kingdom,0,0.7684032580298141
2018-09-21,United Kingdom,1250,0.7652865998316369
2018-09-21,United Kingdom,1625,0.7652865998316369
2018-09-21,United Kingdom,3000,0.7652865998316369
2018-09-21,United Kingdom,10625,0.7652865998316369
2018-09-21,United Kingdom,0,0.7652865998316369
2018-09-21,United Kingdom,1625,0.7652865998316369
2018-09-21,United Kingdom,0,0.7652865998316369
2018-09-21,United Kingdom,0,0.7652865998316369
2018-09-21,United Kingdom,0,0.7652865998316369
2018-09-21,United Kingdom,1000,0.7652865998316369
2018-09-21,United Kingdom,2750,0.7652865998316369
2018-09-21,United Kingdom,8125,0.7652865998316369
2018-09-21,United Kingdom,1875,0.7652865998316369
2018-09-21,United Kingdom,2750,0.7652865998316369
2018-09-20,United Kingdom,0,0.7554581853894387
2018-09-20,United Kingdom,382000,0.7554581853894387
2018-09-20,United Kingdom,3500,0.7554581853894387
2018-09-20,United Kingdom,11250,0.7554581853894387
2018-09-20,United Kingdom,574000,0.7554581853894387
2018-09-20,United Kingdom,43750,0.7554581853894387
2018-09-13,United Kingdom,2000,0.7631257631257631
2018-07-04,United Kingdom,0,0.7631257631257631
2018-06-27,United Kingdom,0,0.7610929294466854
2018-06-27,United Kingdom,334000,0.7610929294466854
2018-06-26,United Kingdom,0,0.7551159102922298
2018-06-25,United Kingdom,1200,0.7534091765237702
2018-06-07,United Kingdom,31250,0.7447680047665153
2018-06-07,United Kingdom,2750,0.7447680047665153
2018-04-26,United Kingdom,1300,0.7180297264306742
2018-03-28,United Kingdom,0,0.7087172218284904
2018-03-28,United Kingdom,437,0.7087172218284904
2018-03-27,United Kingdom,4250,0.706164818868724
2018-03-07,United Kingdom,0,0.7200460829493087
2018-01-25,United Kingdom,12500,0.7010656197420079
2017-11-21,United Kingdom,1000,0.7557436517533254
2017-10-07,United Kingdom,284750,0.7557436517533254
2017-10-06,United Kingdom,729000,0.7655209369976269
2017-09-19,United Kingdom,18750,0.7398091292446549
2017-09-13,United Kingdom,0,0.7565441065214101
2017-09-13,United Kingdom,0,0.7565441065214101
2017-09-13,United Kingdom,5000,0.7565441065214101
2017-09-13,United Kingdom,0,0.7565441065214101
2017-06-29,United Kingdom,437000,0.7701786814540974
2017-06-28,United Kingdom,752750,0.7730364873222015
2017-06-07,United Kingdom,5000,0.7727378100610462
2017-05-24,United Kingdom,820,0.7730962504831851
2017-04-05,United Kingdom,8750,0.800768737988469
2017-04-05,United Kingdom,13125,0.800768737988469
2017-04-04,United Kingdom,12500,0.804052424218059
2017-04-04,United Kingdom,10625,0.804052424218059
2017-04-04,United Kingdom,11875,0.804052424218059
2017-03-29,United Kingdom,9375,0.8057368463459833
2017-03-08,United Kingdom,608750,0.8229098090849243
2017-01-19,United Kingdom,7500,0.8117542008279893
2017-01-19,United Kingdom,10625,0.8117542008279893
2016-09-28,United Kingdom,8125,0.7694675284702985
2016-09-28,United Kingdom,10625,0.7694675284702985
2016-09-27,United Kingdom,0,0.7689350249903883
2016-09-21,United Kingdom,12500,0.7705347511172753
2016-09-21,United Kingdom,21250,0.7705347511172753
2016-07-21,United Kingdom,0,0.7566585956416464
2016-06-09,United Kingdom,0,0.6912283127116886
2016-06-09,United Kingdom,12500,0.6912283127116886
2016-04-13,United Kingdom,0,0.7030865499542994
2016-02-10,United Kingdom,461000,0.6909417536101706
2016-02-10,United Kingdom,1205000,0.6909417536101706
2016-02-09,United Kingdom,602500,0.6909417536101706
2016-01-21,United Kingdom,0,0.704324552753909
2016-01-21,United Kingdom,3750,0.704324552753909
2016-01-21,United Kingdom,5000,0.704324552753909
2015-12-09,United Kingdom,0,0.6592827004219409
2015-12-09,United Kingdom,0,0.6592827004219409
2015-12-02,United Kingdom,800,0.6699269779594025
2015-12-02,United Kingdom,600,0.6699269779594025
2015-11-24,United Kingdom,5000,0.6641429235571494
2015-10-17,United Kingdom,80500,0.6641429235571494
2015-10-17,United Kingdom,98500,0.6641429235571494
2015-10-16,United Kingdom,0,0.6476264490641798
2015-10-16,United Kingdom,233000,0.6476264490641798
2015-10-15,United Kingdom,182500,0.6462035541195477
2015-10-15,United Kingdom,60000,0.6462035541195477
2015-10-14,United Kingdom,11875,0.6474587245063127
2015-09-30,United Kingdom,7500,0.6615506747816883
2015-09-30,United Kingdom,6875,0.6615506747816883
2015-09-30,United Kingdom,11875,0.6615506747816883
2015-09-23,United Kingdom,128500,0.6560388374991799
2015-09-17,United Kingdom,6250,0.644786897930234
2015-07-02,United Kingdom,2000,0.6404508774177021
2015-07-02,United Kingdom,0,0.6404508774177021
2015-07-02,United Kingdom,1800,0.6404508774177021
2015-06-30,United Kingdom,290500,0.6358491765753164
2015-06-30,United Kingdom,0,0.6358491765753164
2015-06-29,United Kingdom,482500,0.6343567622430855
2015-06-03,United Kingdom,875,0.6514233600416911
2015-04-22,United Kingdom,10625,0.6654688227856526
2015-04-22,United Kingdom,1750,0.6654688227856526
2015-03-26,United Kingdom,700,0.6736728644570197
2015-03-26,United Kingdom,2800,0.6736728644570197
2015-03-26,United Kingdom,23750,0.6736728644570197
2015-03-17,United Kingdom,13750,0.6782419967444384
2015-03-17,United Kingdom,0,0.6782419967444384
2015-03-10,United Kingdom,233000,0.6628662335940607
2015-03-10,United Kingdom,341000,0.6628662335940607
2015-03-04,United Kingdom,6250,0.6550504388837941
2015-03-04,United Kingdom,1062,0.6550504388837941
2015-03-04,United Kingdom,1062,0.6550504388837941
2015-02-13,United Kingdom,0,0.6496037417175522
2015-02-12,United Kingdom,110500,0.6501950585175552
2015-02-11,United Kingdom,32500,0.6565126050420168
2015-01-28,United Kingdom,11875,0.6594131223211342
2014-12-09,United Kingdom,0,0.6371861858034918
2014-12-03,United Kingdom,600,0.6369426751592356
2014-10-29,United Kingdom,0,0.6192333890643383
2014-10-18,United Kingdom,0,0.6192333890643383
2014-10-17,United Kingdom,122500,0.6216585851050603
2014-10-17,United Kingdom,0,0.6216585851050603
2014-10-17,United Kingdom,140500,0.6216585851050603
2014-10-15,United Kingdom,578500,0.626605677047434
2014-09-18,United Kingdom,0,0.610798924993892
2014-09-17,United Kingdom,0,0.6124073733847756
2014-09-16,United Kingdom,16250,0.6138735420503376
2014-07-15,United Kingdom,6250,0.5831243804303458
2014-07-03,United Kingdom,2976,0.5830223880597015
2014-07-03,United Kingdom,1488,0.5830223880597015
2014-07-03,United Kingdom,2976,0.5830223880597015
2014-07-03,United Kingdom,0,0.5830223880597015
2014-07-02,United Kingdom,0,0.5825808330905914
2014-07-01,United Kingdom,15000,0.583192395171167
2014-06-30,United Kingdom,1082500,0.5846243788365976
2014-06-12,United Kingdom,0,0.5933661662611998
2014-06-12,United Kingdom,9375,0.5933661662611998
2014-06-04,United Kingdom,2750,0.5971218725741924
2014-04-16,United Kingdom,8750,0.5954507562224604
2014-04-16,United Kingdom,0,0.5954507562224604
2014-04-08,United Kingdom,2000,0.5972645284596548
2014-03-27,United Kingdom,0,0.6014314067480604
2014-03-27,United Kingdom,0,0.6014314067480604
2014-03-27,United Kingdom,0,0.6014314067480604
2014-03-26,United Kingdom,22500,0.6036460219727152
2014-03-19,United Kingdom,7500,0.6013590715015936
2014-03-19,United Kingdom,0,0.6013590715015936
2014-03-19,United Kingdom,10000,0.6013590715015936
2014-03-19,United Kingdom,0,0.6013590715015936
2014-03-18,United Kingdom,0,0.6033546518643659
2014-02-19,United Kingdom,1750,0.5981576743629621
2014-02-13,United Kingdom,0,0.6008532115604158
2014-02-13,United Kingdom,146500,0.6008532115604158
2014-02-10,United Kingdom,578500,0.6090504902856447
2013-12-12,United Kingdom,20000,0.6125199068969741
2013-12-12,United Kingdom,0,0.6125199068969741
2013-12-11,United Kingdom,0,0.6101653548111539
2013-12-11,United Kingdom,4960,0.6101653548111539
2013-12-11,United Kingdom,1240,0.6101653548111539
2013-12-11,United Kingdom,1488,0.6101653548111539
2013-11-26,United Kingdom,0,0.6177796997590659
2013-11-26,United Kingdom,0,0.6177796997590659
2013-10-18,United Kingdom,422500,0.6178942165101334
2013-10-18,United Kingdom,0,0.6178942165101334
2013-10-18,United Kingdom,0,0.6178942165101334
2013-10-16,United Kingdom,12500,0.6287726358148893
2013-09-26,United Kingdom,0,0.6245316012990257
2013-09-26,United Kingdom,220,0.6245316012990257
2013-09-18,United Kingdom,10000,0.6263701847792045
2013-07-16,United Kingdom,2250,0.6612881893929374
2013-06-27,United Kingdom,1500,0.6563833278634722
2013-06-27,United Kingdom,0,0.6563833278634722
2013-06-27,United Kingdom,230500,0.6563833278634722
2013-06-05,United Kingdom,0,0.6496881496881497
2013-06-05,United Kingdom,1000,0.6496881496881497
2013-04-10,United Kingdom,6000,0.652954619653934
2013-03-28,United Kingdom,7440,0.6585879873551107
2013-03-28,United Kingdom,1984,0.6585879873551107
2013-03-28,United Kingdom,1178,0.6585879873551107
2013-03-20,United Kingdom,8750,0.6608075067732769
2013-02-27,United Kingdom,0,0.6607638430025109
2013-02-27,United Kingdom,13750,0.6607638430025109
2013-02-20,United Kingdom,0,0.6535520554212143
2013-02-14,United Kingdom,91250,0.6450780544445878
2013-02-14,United Kingdom,229250,0.6450780544445878
2013-02-13,United Kingdom,361250,0.6433350488934637
2013-02-13,United Kingdom,181250,0.6433350488934637
2013-02-12,United Kingdom,421250,0.6388143605468252
2012-12-04,United Kingdom,0,0.6212337702677518
2012-11-27,United Kingdom,5875,0.6239081607187422
2012-11-27,United Kingdom,5000,0.6239081607187422
2012-10-13,United Kingdom,0,0.6239081607187422
2012-10-13,United Kingdom,25000,0.6239081607187422
2012-10-12,United Kingdom,0,0.6220839813374806
2012-10-12,United Kingdom,0,0.6220839813374806
2012-10-11,United Kingdom,229250,0.6239081607187422
2012-10-10,United Kingdom,601250,0.6247266820765914
2012-09-27,United Kingdom,0,0.6166368625516434
2012-09-19,United Kingdom,3750,0.6165608237252606
2012-09-19,United Kingdom,15000,0.6165608237252606
2012-09-19,United Kingdom,9375,0.6165608237252606
2012-07-11,United Kingdom,1625,0.6438320885912954
2012-07-11,United Kingdom,0,0.6438320885912954
2012-07-11,United Kingdom,0,0.6438320885912954
2012-07-11,United Kingdom,6000,0.6438320885912954
2012-07-03,United Kingdom,2074,0.6368615462998344
2012-06-28,United Kingdom,0,0.6450364445591176
2012-06-28,United Kingdom,1700,0.6450364445591176
2012-06-28,United Kingdom,0,0.6450364445591176
2012-06-28,United Kingdom,25000,0.6450364445591176
2012-06-28,United Kingdom,39650,0.6450364445591176
2012-06-28,United Kingdom,25000,0.6450364445591176
2012-06-27,United Kingdom,0,0.6431281754453663
2012-06-27,United Kingdom,0,0.6431281754453663
2012-06-27,United Kingdom,0,0.6431281754453663
2012-04-19,United Kingdom,1375,0.6227425582264292
2012-04-19,United Kingdom,1250,0.6227425582264292
2012-04-19,United Kingdom,15000,0.6227425582264292
2012-03-29,United Kingdom,1700,0.6284960090503425
2012-03-29,United Kingdom,200,0.6284960090503425
2012-03-29,United Kingdom,3500,0.6284960090503425
2012-03-29,United Kingdom,19375,0.6284960090503425
2012-02-17,United Kingdom,11250,0.6323910706380826
2012-02-17,United Kingdom,20000,0.6323910706380826
2012-02-15,United Kingdom,577250,0.6365372374283896
2012-02-13,United Kingdom,34850,0.6337135614702154
2011-12-07,United Kingdom,10000,0.6373080109616979
2011-12-06,United Kingdom,0,0.6418485237483954
2011-11-29,United Kingdom,0,0.64
2011-10-19,United Kingdom,34850,0.6329514526235838
2011-10-15,United Kingdom,175250,0.6329514526235838
2011-10-15,United Kingdom,0,0.6329514526235838
2011-10-14,United Kingdom,193250,0.6325910931174089
2011-10-14,United Kingdom,541250,0.6325910931174089
2011-10-14,United Kingdom,55250,0.6325910931174089
2011-10-13,United Kingdom,20000,0.6357683260219976
2011-10-13,United Kingdom,0,0.6357683260219976
2011-10-12,United Kingdom,690850,0.6346385733324871
2011-10-12,United Kingdom,780450,0.6346385733324871
2011-09-21,United Kingdom,3500,0.6402458544080927
2011-09-21,United Kingdom,3500,0.6402458544080927
2011-09-21,United Kingdom,813,0.6402458544080927
2011-09-20,United Kingdom,0,0.636213258684311
2011-09-20,United Kingdom,0,0.636213258684311
2011-07-12,United Kingdom,6000,0.6273525721455457
2011-06-30,United Kingdom,277250,0.6223937262712392
2011-06-30,United Kingdom,39650,0.6223937262712392
2011-06-29,United Kingdom,73250,0.6222775357809583
2011-06-29,United Kingdom,481250,0.6222775357809583
2011-06-24,United Kingdom,0,0.6255864873318736
2011-05-18,United Kingdom,3600,0.619271736437949
2011-05-12,United Kingdom,1100,0.6138735420503376
2011-04-19,United Kingdom,2750,0.6129328838492185
2011-04-13,United Kingdom,7800,0.6140620202640467
2011-04-06,United Kingdom,1560,0.6129704548240775
2011-03-30,United Kingdom,0,0.6235191420376606
2011-03-16,United Kingdom,1440,0.6239081607187422
2011-03-03,United Kingdom,1560,0.6147792942333702
2011-03-03,United Kingdom,2280,0.6147792942333702
2011-02-17,United Kingdom,0,0.6183527083848628
2011-02-16,United Kingdom,421250,0.6225487144369046
2010-12-15,United Kingdom,3600,0.6404918977774932
2010-12-15,United Kingdom,9600,0.6404918977774932
2010-12-15,United Kingdom,0,0.6404918977774932
2010-11-30,United Kingdom,0,0.6419309282321222
2010-11-30,United Kingdom,0,0.6419309282321222
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-21,United Kingdom,0,0.634799720688123
2010-10-14,United Kingdom,361250,0.6253126563281641
2010-10-14,United Kingdom,2169250,0.6253126563281641
2010-09-30,United Kingdom,800,0.6356874960269532
2010-09-16,United Kingdom,0,0.6405329233922624
2010-09-16,United Kingdom,6250,0.6405329233922624
2010-09-16,United Kingdom,0,0.6405329233922624
2010-09-16,United Kingdom,0,0.6405329233922624
2010-09-15,United Kingdom,9375,0.6393453104021481
2010-09-15,United Kingdom,0,0.6393453104021481
2010-09-14,United Kingdom,1125,0.6427148274310688
2010-09-14,United Kingdom,2125,0.6427148274310688
2010-07-13,United Kingdom,0,0.6589785831960461
2010-07-13,United Kingdom,6000,0.6589785831960461
2010-07-13,United Kingdom,0,0.6589785831960461
2010-07-01,United Kingdom,0,0.6611133148221605
2010-06-30,United Kingdom,11875,0.6690305746972637
2010-06-30,United Kingdom,22500,0.6690305746972637
2010-06-30,United Kingdom,1800,0.6690305746972637
2010-06-29,United Kingdom,13750,0.6630860022544924
2010-06-24,United Kingdom,0,0.6672894701721607
2010-04-21,United Kingdom,4200,0.6494771708774436
2010-04-21,United Kingdom,4500,0.6494771708774436
2010-03-31,United Kingdom,0,0.6585012511523772
2010-03-31,United Kingdom,0,0.6585012511523772
2010-03-31,United Kingdom,0,0.6585012511523772
2010-03-31,United Kingdom,6250,0.6585012511523772
2010-03-30,United Kingdom,5625,0.6626905235255136
2010-03-30,United Kingdom,6875,0.6626905235255136
2010-03-30,United Kingdom,12500,0.6626905235255136
2010-03-30,United Kingdom,6250,0.6626905235255136
2010-03-30,United Kingdom,4375,0.6626905235255136
2010-03-30,United Kingdom,0,0.6626905235255136
2010-03-30,United Kingdom,0,0.6626905235255136
2010-03-30,United Kingdom,8125,0.6626905235255136
2010-03-23,United Kingdom,1375,0.6637021304838389
2010-03-17,United Kingdom,4560,0.653765690376569
2010-02-13,United Kingdom,22500,0.653765690376569
2010-02-11,United Kingdom,145250,0.6379992344009188
2010-02-11,United Kingdom,313250,0.6379992344009188
2010-02-10,United Kingdom,481250,0.6407791874919903
2010-01-21,United Kingdom,100,0.6167509559639818
2009-12-03,United Kingdom,1400,0.6032090722644469
2009-12-03,United Kingdom,0,0.6032090722644469
2009-11-21,United Kingdom,5000,0.6032090722644469
2009-11-21,United Kingdom,4000,0.6032090722644469
2009-10-17,United Kingdom,51650,0.6032090722644469
2009-10-16,United Kingdom,541250,0.6116207951070336
2009-10-16,United Kingdom,433250,0.6116207951070336
2009-10-16,United Kingdom,181250,0.6116207951070336
2009-09-26,United Kingdom,7500,0.6116207951070336
2009-09-24,United Kingdom,0,0.6223549912870301
2009-09-24,United Kingdom,13125,0.6223549912870301
2009-07-01,United Kingdom,67250,0.6051803437424352
2009-07-01,United Kingdom,1000,0.6051803437424352
2009-06-30,United Kingdom,301250,0.6078288353999514
2009-06-30,United Kingdom,337250,0.6078288353999514
2009-06-29,United Kingdom,193250,0.6048509042521019
2009-06-26,United Kingdom,0,0.606134076857801
2009-06-25,United Kingdom,657250,0.6121449559255632
2009-04-09,United Kingdom,1000,0.6838542022840731
2008-12-11,United Kingdom,73250,0.6687621213134488
2008-10-22,United Kingdom,3120,0.6182762458266353
2008-10-22,United Kingdom,0,0.6182762458266353
2008-10-22,United Kingdom,1260,0.6182762458266353
2008-10-22,United Kingdom,0,0.6182762458266353
2008-10-22,United Kingdom,0,0.6182762458266353
2008-10-18,United Kingdom,0,0.6182762458266353
2008-10-18,United Kingdom,265250,0.6182762458266353
2008-10-17,United Kingdom,825250,0.5778008898133703
2008-10-02,United Kingdom,0,0.5664117813650523
2008-09-18,United Kingdom,0,0.5498735290883097
2008-09-18,United Kingdom,420,0.5498735290883097
2008-09-18,United Kingdom,3000,0.5498735290883097
2008-07-02,United Kingdom,5500,0.5018820577164367
2008-07-02,United Kingdom,61250,0.5018820577164367
2008-06-29,United Kingdom,337250,0.5018820577164367
2008-06-29,United Kingdom,769250,0.5018820577164367
2008-06-29,United Kingdom,1609250,0.5018820577164367
2008-06-26,United Kingdom,3600,0.5031952900920847
2008-06-26,United Kingdom,4200,0.5031952900920847
2008-04-16,United Kingdom,4080,0.5061753391374773
2008-04-01,United Kingdom,0,0.5057145746940427
2008-03-19,United Kingdom,360,0.5035753852351696
2008-03-19,United Kingdom,0,0.5035753852351696
2008-03-19,United Kingdom,650,0.5035753852351696
2008-03-19,United Kingdom,800,0.5035753852351696
2007-12-12,United Kingdom,0,0.48794769200741683
2007-11-28,United Kingdom,0,0.4833720030935808
2007-11-28,United Kingdom,0,0.4833720030935808
2007-11-28,United Kingdom,0,0.4833720030935808
